,dataset,filename,actor,emotion,length,gender,set
1206,RAVDESS,clean/RAVDESS\Actor_24\03-01-03-02-02-01-24.wav,24,happy,1.952879819,female,train
1207,RAVDESS,clean/RAVDESS\Actor_24\03-01-03-02-02-02-24.wav,24,happy,2.018276644,female,train
1208,RAVDESS,clean/RAVDESS\Actor_24\03-01-04-01-01-01-24.wav,24,sad,1.922222222,female,test
1209,RAVDESS,clean/RAVDESS\Actor_24\03-01-04-01-01-02-24.wav,24,sad,1.949569161,female,test
1210,RAVDESS,clean/RAVDESS\Actor_24\03-01-04-01-02-01-24.wav,24,sad,1.5630839,female,test
1211,RAVDESS,clean/RAVDESS\Actor_24\03-01-04-01-02-02-24.wav,24,sad,1.694557823,female,train
1212,RAVDESS,clean/RAVDESS\Actor_24\03-01-04-02-01-01-24.wav,24,sad,2.323265306,female,train
1213,RAVDESS,clean/RAVDESS\Actor_24\03-01-04-02-01-02-24.wav,24,sad,2.513197279,female,test
1214,RAVDESS,clean/RAVDESS\Actor_24\03-01-04-02-02-01-24.wav,24,sad,2.570657596,female,train
1215,RAVDESS,clean/RAVDESS\Actor_24\03-01-04-02-02-02-24.wav,24,sad,2.254557823,female,train
1216,RAVDESS,clean/RAVDESS\Actor_24\03-01-05-01-01-01-24.wav,24,angry,2.165487528,female,train
1217,RAVDESS,clean/RAVDESS\Actor_24\03-01-05-01-01-02-24.wav,24,angry,1.79047619,female,train
1218,RAVDESS,clean/RAVDESS\Actor_24\03-01-05-01-02-01-24.wav,24,angry,1.737823129,female,train
1219,RAVDESS,clean/RAVDESS\Actor_24\03-01-05-01-02-02-24.wav,24,angry,2.244126984,female,train
1220,RAVDESS,clean/RAVDESS\Actor_24\03-01-05-02-01-01-24.wav,24,angry,2.411746032,female,train
1221,RAVDESS,clean/RAVDESS\Actor_24\03-01-05-02-01-02-24.wav,24,angry,2.380861678,female,train
1222,RAVDESS,clean/RAVDESS\Actor_24\03-01-05-02-02-01-24.wav,24,angry,2.242494331,female,test
1223,RAVDESS,clean/RAVDESS\Actor_24\03-01-05-02-02-02-24.wav,24,angry,2.839546485,female,train
1224,RAVDESS,clean/RAVDESS\Actor_24\03-01-06-01-01-01-24.wav,24,fearful,2.146485261,female,train
1225,RAVDESS,clean/RAVDESS\Actor_24\03-01-06-01-01-02-24.wav,24,fearful,2.173560091,female,train
1226,RAVDESS,clean/RAVDESS\Actor_24\03-01-06-01-02-01-24.wav,24,fearful,1.987800454,female,train
1227,RAVDESS,clean/RAVDESS\Actor_24\03-01-06-01-02-02-24.wav,24,fearful,2.04861678,female,train
1228,RAVDESS,clean/RAVDESS\Actor_24\03-01-06-02-01-01-24.wav,24,fearful,2.323809524,female,train
1229,RAVDESS,clean/RAVDESS\Actor_24\03-01-06-02-01-02-24.wav,24,fearful,2.043038549,female,train
1230,RAVDESS,clean/RAVDESS\Actor_24\03-01-06-02-02-01-24.wav,24,fearful,1.674058957,female,train
1231,RAVDESS,clean/RAVDESS\Actor_24\03-01-06-02-02-02-24.wav,24,fearful,1.925034014,female,train
1232,RAVDESS,clean/RAVDESS\Actor_24\03-01-07-01-01-01-24.wav,24,disgusted,2.32585034,female,train
1233,RAVDESS,clean/RAVDESS\Actor_24\03-01-07-01-01-02-24.wav,24,disgusted,2.21755102,female,test
1234,RAVDESS,clean/RAVDESS\Actor_24\03-01-07-01-02-01-24.wav,24,disgusted,2.045986395,female,train
1235,RAVDESS,clean/RAVDESS\Actor_24\03-01-07-01-02-02-24.wav,24,disgusted,2.16,female,test
1236,RAVDESS,clean/RAVDESS\Actor_24\03-01-07-02-01-01-24.wav,24,disgusted,2.34430839,female,train
1237,RAVDESS,clean/RAVDESS\Actor_24\03-01-07-02-01-02-24.wav,24,disgusted,2.672789116,female,train
1238,RAVDESS,clean/RAVDESS\Actor_24\03-01-07-02-02-01-24.wav,24,disgusted,2.383401361,female,train
1239,RAVDESS,clean/RAVDESS\Actor_24\03-01-07-02-02-02-24.wav,24,disgusted,2.644263039,female,train
1240,RAVDESS,clean/RAVDESS\Actor_24\03-01-08-01-01-01-24.wav,24,surprised,1.334693878,female,test
1241,RAVDESS,clean/RAVDESS\Actor_24\03-01-08-01-01-02-24.wav,24,surprised,1.649024943,female,test
1242,RAVDESS,clean/RAVDESS\Actor_24\03-01-08-01-02-01-24.wav,24,surprised,1.434648526,female,train
1243,RAVDESS,clean/RAVDESS\Actor_24\03-01-08-01-02-02-24.wav,24,surprised,1.455102041,female,train
1244,RAVDESS,clean/RAVDESS\Actor_24\03-01-08-02-01-01-24.wav,24,surprised,2.093605442,female,train
1245,RAVDESS,clean/RAVDESS\Actor_24\03-01-08-02-01-02-24.wav,24,surprised,1.997278912,female,train
1246,RAVDESS,clean/RAVDESS\Actor_24\03-01-08-02-02-01-24.wav,24,surprised,2.153378685,female,train
1247,RAVDESS,clean/RAVDESS\Actor_24\03-01-08-02-02-02-24.wav,24,surprised,2.085351474,female,train
